id,src,ref,hyp,conf,parse_warnings,timestamp_utc
313,"They can impact in various different ways: You could be exhausted, tired, poorly rested, suffer from difficulties concentrating and staying alert, be irritable, have mood swings or physical complains such as stomach ache or headaches.","Die Beeinträchtigung kann ganz unterschiedlich aussehen: Man ist abgeschlagen, müde, unausgeschlafen, hat Schwierigkeiten mit der Aufmerksamkeit und der Konzentration, ist leicht reizbar, hat Stimmungsschwankungen oder körperliche Beschwerden wie Magen- oder Kopfschmerzen.","Sie können sich auf verschiedene Weise auswirken: Sie könnten erschöpft, müde, schlecht ausgeruht sein, unter Schwierigkeiten leiden, sich zu konzentrieren und wach zu bleiben, reizbar sein, Stimmungsschwankungen haben oder körperliche Beschwerden wie Bauchschmerzen oder Kopfschmerzen.",0.93,,2026-02-26T20:15:34.472420+00:00
314,"It's easy to listen to music by a computer or another way, but the beauty of vinyl is ..."" she drifts off into a lovestruck sigh.","Es ist leicht Musik von einem Computer oder auf andere Art und Weise zu hören, aber die Schönheit von Platten ist..."" sie treibt mit einem verliebten Seufzer ab.","Es ist leicht, Musik am Computer oder auf andere Weise zu hören, aber das Schöne an Vinyl ist ..."" Sie verstummt und gleitet in einen verliebten Seufzer.",0.86,,2026-02-26T20:15:37.651254+00:00
315,This is the moment terrified tourists start to panic as a low-flying jet swooped down over a packed beach.,"Dies war der Moment, in dem verängstigte Touristen anfangen in Panik zu geraten, nachdem ein tieffliegender Jet über einen vollen Strand hinabstürzt.","Dies ist der Moment, in dem verängstigte Touristen in Panik geraten, als ein tief fliegender Jet über einen überfüllten Strand hinwegfegte.",0.9,,2026-02-26T20:15:40.449920+00:00
316,"But now, it has been judged right to let more national brands come to the fore.","Aber jetzt hat sie sich dazu entschieden, mehr nationale Marken in den Fokus zu rücken.","Aber jetzt hat man es für richtig befunden, mehr nationale Marken in den Vordergrund treten zu lassen.",0.93,,2026-02-26T20:15:43.265429+00:00
317,Hakan Sükür is a football legend in Turkey.,Hakan Sükür ist in der Türkei eine Fußball-Legende.,Hakan Sükür ist eine Fußballlegende in der Türkei.,0.99,,2026-02-26T20:15:45.641891+00:00
318,"He was considered a tactical genius, a man who could see around corners.","Er wurde als taktisches Genie angesehen, ein Mann, der um Ecken denken konnte.","Er galt als taktisches Genie, ein Mann, der um die Ecke sehen konnte.",0.86,,2026-02-26T20:15:47.967311+00:00
319,"For women fleeing a country on their own, sexual violence is almost part of daily life.","Sexuelle Gewalt gehört für Frauen, die alleine fliehen, fast schon zum Alltag.","Für Frauen, die allein aus einem Land fliehen, ist sexuelle Gewalt fast Teil des täglichen Lebens.",0.96,,2026-02-26T20:15:50.097947+00:00
320,Holidaymakers rose to their feet as they became understandably concerned about the noise from the jet engines without being able to see at first what was coming their way through the clouds.,"Die Urlauber sprangen auf, als sie sich verständlicherweise anfingen, Sorgen über den Lärm der Düsentriebwerke zu machen, ohne zunächst zu sehen, was durch die Wolken auf sie zukam.","Urlauber erhoben sich von ihren Sitzen, als sie sich verständlicherweise wegen des Lärms der Düsentriebwerke sorgten, ohne zunächst durch die Wolken sehen zu können, was auf sie zukam.",0.93,,2026-02-26T20:15:52.936162+00:00
321,They were all taken on board the inshore lifeboat and brought back to the lifeboat station,Sie kamen alle an Bord des Küstenrettungsboots und wurden zurück zur Rettungsstation gebracht,Sie wurden alle an Bord des küstennahen Rettungsboots genommen und zur Rettungsbootstation zurückgebracht.,0.92,,2026-02-26T20:15:55.435016+00:00
322,It was a first for the 58-year-old.,Für den 58-Jährigen war es eine Premiere.,Für den 58-Jährigen war es das erste Mal.,0.96,,2026-02-26T20:15:57.672504+00:00
323,"Thus you are covering three pillars of health - movement, fresh air and sunshine, and fun.","Somit werden drei Säulen der Gesundheit abgedeckt - Bewegung, frische Luft und Sonnenschein sowie Spaß.","Damit deckst du drei Säulen der Gesundheit ab: Bewegung, frische Luft und Sonnenschein sowie Spaß.",0.96,,2026-02-26T20:15:59.898487+00:00
324,"No other street has been mentioned so often this year in connection with ""autonomous left-wing violence"".","Keine andere Straße wurde dieses Jahr so oft zusammen mit den Worten ""linksautonome Gewalt"" erwähnt.",Keine andere Straße ist in diesem Jahr im Zusammenhang mit „autonomer linksextremer Gewalt“ so oft erwähnt worden.,0.97,,2026-02-26T20:16:02.267391+00:00
325,"They were looking for a manager with people skills and communication skills, combined with years of experience in social work - a real jack-of-all-trades.","Gesucht wurde eine Verwaltungsfachkraft mit einem Talent für Sprachen und Menschen, verbunden mit einer langjährigen Erfahrung im Bereich der Sozialarbeit, eben eine eierlegende Wollmilchsau.","Sie suchten nach einer Führungskraft mit ausgeprägten sozialen und kommunikativen Fähigkeiten, kombiniert mit jahrelanger Erfahrung in der Sozialarbeit – ein echtes Allroundtalent.",0.93,,2026-02-26T20:16:04.720783+00:00
326,"It fights against ""multicultural madness"", ""uncontrolled mass immigration"" and ""the loss of national identity through foreigners"".","Sie wendet sich gegen ""Multikulti-Wahn"", ""unkontrollierte Massenzuwanderung"" und den ""Verlust der eigenen Identität durch Überfremdung"".","Sie kämpft gegen „multikulturellen Wahnsinn“, „unkontrollierte Masseneinwanderung“ und „den Verlust der nationalen Identität durch Ausländer“.",0.98,,2026-02-26T20:16:07.162457+00:00
327,"But the experiment, which has be made into a film called The Lickhiker's Guide to Inner Strength, threw up some surprising results.","Aber das Experiment, das unter dem Titel ""The Lickhiker's Guide to Inner Strength"" verfilmt wurde, brachte einige überraschende Ergebnisse ans Tageslicht.","Aber das Experiment, das zu einem Film mit dem Titel „The Lickhiker's Guide to Inner Strength“ gemacht wurde, brachte einige überraschende Ergebnisse zutage.",0.86,,2026-02-26T20:16:09.543266+00:00
328,"After a few minutes, the horse decided it wanted to go home, and raced back to its feeding trough at full tilt.","Nach einigen Minuten erinnerten sich die Pferde an ihren Feierabend, sie jagten im schnellen Galopp nach Hause zu den Futtertrögen.","Nach ein paar Minuten beschloss das Pferd, dass es nach Hause wollte, und raste im vollen Galopp zurück zu seinem Futtertrog.",0.93,,2026-02-26T20:16:12.001187+00:00
329,"Ms Davidson, 33, who lives in the Kent town, said: 'How disgusting to think someone is going to take home knickers that another person has been wearing and they haven't been cleaned.'","Frau Davidson, 33, die in Kent lebt, sagte:""Wie widerlich zu denken, dass jemand Unterhosen mit nach Hause nehmen würde, die eine andere Person anhatte und die nicht gewaschen wurden.""","Frau Davidson, 33, die in der Stadt in Kent lebt, sagte: „Wie widerlich, sich vorzustellen, dass jemand Unterhosen mit nach Hause nimmt, die eine andere Person getragen hat und die nicht gewaschen wurden.“",0.93,,2026-02-26T20:16:14.699093+00:00
330,"Busted: After a sample tested positive for doping, weightlifter Adrian Zielinksi from Poland is not allowed to compete in Rio.",Erwischt: Wegen eines positiven Dopingprobe darf Gewichtheber Adrian Zielinski aus Polen in Rio nicht starten.,"Erwischt: Nachdem eine Probe positiv auf Doping getestet wurde, darf der polnische Gewichtheber Adrian Zielinksi nicht in Rio antreten.",0.93,,2026-02-26T20:16:17.431660+00:00
331,"After several regional authorities had done so, the body charged with protecting the constitution across Germany has also put the group on a watchlist.",Nach mehreren Landesämtern haben auch die Verfassungsschützer im Bund die Gruppe unter Beobachtung gestellt.,"Nachdem mehrere regionale Behörden dies bereits getan hatten, hat auch die für den Schutz der Verfassung in ganz Deutschland zuständige Behörde die Gruppe auf eine Beobachtungsliste gesetzt.",0.96,,2026-02-26T20:16:20.070640+00:00
332,And the British trio won the duel for gold.,Und das britische Trio gewann das Duell mit Gold.,Und das britische Trio gewann das Duell um Gold.,0.99,,2026-02-26T20:16:22.556805+00:00
333,A bomb explosion was also reported in Phuket early in the morning.,Auch von Phuket wurde in der Früh eine Bombenexplosion gemeldet.,Auch in Phuket wurde am frühen Morgen eine Bombenexplosion gemeldet.,0.99,,2026-02-26T20:16:25.136243+00:00
334,Representatives of junior doctors have called on their union to authorise fresh industrial action in their dispute about a new contract.,"Stellvertreter der Assistenzärzte haben ihre Gewerkschaft dazu aufgerufen, neue Arbeitskampfmaßnahmen bei ihren Streitigkeiten bezüglich eines neuen Vertrages zu genehmigen.","Vertreter der Assistenzärzte haben ihre Gewerkschaft aufgefordert, in ihrem Streit über einen neuen Vertrag neue Arbeitskampfmaßnahmen zu genehmigen.",0.93,,2026-02-26T20:16:27.632463+00:00
335,"Even when the government shuts down access to Facebook and Twitter, as it frequently does, especially during protests, many people are still able to communicate via internet proxies that mask where they are.","Selbst wenn die Regierung den Zugang zu Facebook und Twitter sperrt, was sie in regelmäßigen Abständen, vor allem bei Protesten, tut, können viele Leute noch immer über Internet-Proxies kommunizieren, die verbergen, wo sie sich aufhalten.","Selbst wenn die Regierung den Zugang zu Facebook und Twitter sperrt, wie sie es häufig tut, insbesondere während Protesten, können viele Menschen dennoch über Internet-Proxys kommunizieren, die ihren Standort verschleiern.",0.96,,2026-02-26T20:16:30.581741+00:00
336,"More than 6,500 people have been killed in the conflict so far.",In dem Konflikt wurden bereits mehr als 6500 Menschen getötet.,Mehr als 6.500 Menschen sind in dem Konflikt bisher getötet worden.,0.97,,2026-02-26T20:16:32.914573+00:00
337,"Each one of those brands will stand for something quite different in their own communities, and our staff will work with customers under those brands.",Jede dieser Marken wird in ihren eigenen Gemeinden für etwas vollkommen anderes stehen und unsere Mitarbeiter werden unter diesen Marken mit den Kunden arbeiten.,"Jede dieser Marken wird in ihren jeweiligen Communities für etwas ganz anderes stehen, und unsere Mitarbeitenden werden unter diesen Marken mit Kundinnen und Kunden zusammenarbeiten.",0.93,,2026-02-26T20:16:35.388963+00:00
338,"The advice that CDU candidate Kokert gave to his competitors is revealing: ""You have got to go where it hurts, or where the people are: village fetes, Golden Wedding anniversaries, you have to make use of every birthday party.""","Der Rat des CDU-Wahlkämpfers Kokert an seine Mitstreiter ist allerdings auch selbstentlarvend: ""Sie müssen dahin gehen, wo es wehtut, nämlich wo die Menschen sind: Dorffeste, Goldene Hochzeiten, jede Geburtstagsfeier muss genutzt werden"".","Der Rat, den der CDU-Kandidat Kokert seinen Konkurrenten gab, ist aufschlussreich: „Ihr müsst dahin gehen, wo es weh tut, oder wo die Leute sind: Dorffeste, Goldene Hochzeiten, ihr müsst jede Geburtstagsfeier nutzen.“",0.93,,2026-02-26T20:16:38.218614+00:00
339,Tourists in Portugal are left terrified as a low-flying military jet flies skims beach,"Touristen in Portugal in Panik versetzt, nachdem ein tieffliegender Militärjet Strand überfliegt","Touristen in Portugal sind verängstigt, als ein tief fliegender Militärjet den Strand in geringer Höhe überfliegt.",0.86,,2026-02-26T20:16:40.995726+00:00
340,"If he doesn't make it because of political correctness, that's ok, Trump said.","Falls es für ihn am Ende aus Gründen der politischen Korrektheit nicht reiche, sei das in Ordnung, sagte Trump.","Wenn er es wegen politischer Korrektheit nicht schafft, ist das in Ordnung, sagte Trump.",0.96,,2026-02-26T20:16:43.280859+00:00
341,"""I have no clue,"" she said.","""Ich habe keine Ahnung."" sagte sie.","""Ich habe keine Ahnung"", sagte sie.",0.99,,2026-02-26T20:16:45.451999+00:00
342,"In addition, some key markets saw ""changed economic climates"", which led to fewer purchases.","Zudem habe es in einigen Kernmärkten durch ""veränderte wirtschaftliche Rahmenbedingungen"" eine Kaufzurückhaltung gegeben.","Darüber hinaus verzeichneten einige wichtige Märkte „veränderte wirtschaftliche Rahmenbedingungen“, was zu weniger Käufen führte.",0.93,,2026-02-26T20:16:47.955978+00:00
343,"Interestingly, they have similar views on infrastructure.",Interessanterweise sind sich beide sehr nahe beim Thema Infrastruktur.,Interessanterweise haben sie ähnliche Ansichten zur Infrastruktur.,0.98,,2026-02-26T20:16:50.281540+00:00
344,The EEG levy of 20 percent is now only due when the generators in the steelworks are replaced.,"Erst wenn die Generatoren in den Stahlwerken ersetzt werden, falle eine EEG-Umlage von 20 Prozent an.","Die EEG-Umlage von 20 Prozent wird nun erst fällig, wenn die Generatoren im Stahlwerk ersetzt werden.",0.74,,2026-02-26T20:16:52.661743+00:00
345,"Officials from the United States Central Command altered intelligence reports to portray a more optimistic picture of the war against the Islamic State in Iraq and Syria than events on the ground warranted, a congressional panel said in a report issued Thursday.","Militärangehörige des United States Central Command veränderten nachrichtendienstliche Informationen, um ein optimistischeres Bild des Krieges gegen den sog. Islamischen Staat im Irak und in Syrien zu zeichnen als es die tatsächlichen Zustände vor Ort erlaubt hätten, meldete ein Untersuchungsausschuss des Kongresses in einem Bericht am Donnerstag.","Beamte des Zentralkommandos der Vereinigten Staaten änderten Geheimdienstberichte, um ein optimistischeres Bild des Krieges gegen den Islamischen Staat im Irak und in Syrien zu zeichnen, als es die Lage vor Ort rechtfertigte, erklärte ein Kongressausschuss in einem am Donnerstag veröffentlichten Bericht.",0.96,,2026-02-26T20:16:55.520584+00:00
346,The CDU have invited Chancellor Angela Merkel to two mass rallies; Merkel's parliamentary constituency is in the north-east.,Sie hat zweimal Kanzlerin Angela Merkel zu Großkundgebungen eingeladen; Merkel Bundestagswahlkreis liegt im Nordosten.,Die CDU hat Bundeskanzlerin Angela Merkel zu zwei Massenkundgebungen eingeladen; Merkels Wahlkreis liegt im Nordosten.,0.93,,2026-02-26T20:16:57.934569+00:00
347,It's an easy way to occupy your headspace.,"Es ist ein einfacher Weg, sich geistig zu beschäftigen.","Das ist eine einfache Möglichkeit, deinen Kopf zu beschäftigen.",0.86,,2026-02-26T20:17:00.021833+00:00
348,"Neither want to sign TTP, the trans-Pacific trade agreement.","TPP, das transpazifische Handelsabkommen, wollen beide nicht unterzeichnen.","Keiner von beiden will das TTP, das transpazifische Handelsabkommen, unterzeichnen.",0.86,,2026-02-26T20:17:02.434905+00:00
