id,src,ref,hyp,conf,parse_warnings,timestamp_utc
323,"Thus you are covering three pillars of health - movement, fresh air and sunshine, and fun.","Somit werden drei Säulen der Gesundheit abgedeckt - Bewegung, frische Luft und Sonnenschein sowie Spaß.","Somit decken Sie drei Säulen der Gesundheit ab – Bewegung, frische Luft und Sonnenschein sowie Spaß.",0.73,,2026-02-27T00:19:22.254665+00:00
324,"No other street has been mentioned so often this year in connection with ""autonomous left-wing violence"".","Keine andere Straße wurde dieses Jahr so oft zusammen mit den Worten ""linksautonome Gewalt"" erwähnt.",Keine andere Straße wurde dieses Jahr so oft im Zusammenhang mit 'autonomer linker Gewalt' erwähnt.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:19:26.930039+00:00
325,"They were looking for a manager with people skills and communication skills, combined with years of experience in social work - a real jack-of-all-trades.","Gesucht wurde eine Verwaltungsfachkraft mit einem Talent für Sprachen und Menschen, verbunden mit einer langjährigen Erfahrung im Bereich der Sozialarbeit, eben eine eierlegende Wollmilchsau.","Sie suchten einen Manager mit Sozialkompetenz und Kommunikationsfähigkeit, kombiniert mit jahrelanger Erfahrung in der Sozialarbeit – einen echten Tausendsassa.",0.73,,2026-02-27T00:19:30.873024+00:00
326,"It fights against ""multicultural madness"", ""uncontrolled mass immigration"" and ""the loss of national identity through foreigners"".","Sie wendet sich gegen ""Multikulti-Wahn"", ""unkontrollierte Massenzuwanderung"" und den ""Verlust der eigenen Identität durch Überfremdung"".","Es kämpft gegen ""multikulturellen Wahnsinn"", ""unkontrollierte Masseneinwanderung"" und ""den Verlust der nationalen Identität durch Ausländer"".",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:19:35.933571+00:00
327,"But the experiment, which has be made into a film called The Lickhiker's Guide to Inner Strength, threw up some surprising results.","Aber das Experiment, das unter dem Titel ""The Lickhiker's Guide to Inner Strength"" verfilmt wurde, brachte einige überraschende Ergebnisse ans Tageslicht.","Aber das Experiment, das zu einem Film namens The Lickhiker's Guide to Inner Strength verarbeitet wurde, lieferte einige überraschende Ergebnisse.",0.73,,2026-02-27T00:19:40.318304+00:00
328,"After a few minutes, the horse decided it wanted to go home, and raced back to its feeding trough at full tilt.","Nach einigen Minuten erinnerten sich die Pferde an ihren Feierabend, sie jagten im schnellen Galopp nach Hause zu den Futtertrögen.","Nach ein paar Minuten beschloss das Pferd, dass es nach Hause wollte, und raste mit voller Geschwindigkeit zurück zu seinem Futtertrog.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:19:46.276650+00:00
329,"Ms Davidson, 33, who lives in the Kent town, said: 'How disgusting to think someone is going to take home knickers that another person has been wearing and they haven't been cleaned.'","Frau Davidson, 33, die in Kent lebt, sagte:""Wie widerlich zu denken, dass jemand Unterhosen mit nach Hause nehmen würde, die eine andere Person anhatte und die nicht gewaschen wurden.""","Frau Davidson, 33, die in der Stadt Kent lebt, sagte: 'Wie ekelhaft der Gedanke, dass jemand Höschen mit nach Hause nehmen wird, die eine andere Person getragen hat und die nicht gereinigt wurden.'",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:19:52.026262+00:00
330,"Busted: After a sample tested positive for doping, weightlifter Adrian Zielinksi from Poland is not allowed to compete in Rio.",Erwischt: Wegen eines positiven Dopingprobe darf Gewichtheber Adrian Zielinski aus Polen in Rio nicht starten.,"Überführt: Nachdem eine Probe positiv auf Doping getestet wurde, darf der Gewichtheber Adrian Zielinski aus Polen nicht in Rio antreten.",0.22,confidence_no_json;confidence_from_regex,2026-02-27T00:19:56.244833+00:00
331,"After several regional authorities had done so, the body charged with protecting the constitution across Germany has also put the group on a watchlist.",Nach mehreren Landesämtern haben auch die Verfassungsschützer im Bund die Gruppe unter Beobachtung gestellt.,"Nachdem mehrere regionale Behörden dies getan hatten, hat auch die für den Verfassungsschutz in ganz Deutschland zuständige Behörde die Gruppe auf eine Beobachtungsliste gesetzt.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T23:56:49.723634+00:00
332,And the British trio won the duel for gold.,Und das britische Trio gewann das Duell mit Gold.,Und das britische Trio gewann das Duell um Gold.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:20:07.265281+00:00
333,A bomb explosion was also reported in Phuket early in the morning.,Auch von Phuket wurde in der Früh eine Bombenexplosion gemeldet.,Eine Bombenexplosion wurde auch früh am Morgen in Phuket gemeldet.,0.05,confidence_no_json;confidence_from_regex,2026-02-27T00:20:10.846753+00:00
334,Representatives of junior doctors have called on their union to authorise fresh industrial action in their dispute about a new contract.,"Stellvertreter der Assistenzärzte haben ihre Gewerkschaft dazu aufgerufen, neue Arbeitskampfmaßnahmen bei ihren Streitigkeiten bezüglich eines neuen Vertrages zu genehmigen.","Vertreter der Assistenzärzte haben ihre Gewerkschaft aufgefordert, neue Arbeitskampfmaßnahmen in ihrem Streit um einen neuen Vertrag zu genehmigen.",0.73,,2026-02-27T00:20:13.570487+00:00
335,"Even when the government shuts down access to Facebook and Twitter, as it frequently does, especially during protests, many people are still able to communicate via internet proxies that mask where they are.","Selbst wenn die Regierung den Zugang zu Facebook und Twitter sperrt, was sie in regelmäßigen Abständen, vor allem bei Protesten, tut, können viele Leute noch immer über Internet-Proxies kommunizieren, die verbergen, wo sie sich aufhalten.","Selbst wenn die Regierung den Zugang zu Facebook und Twitter sperrt, was sie häufig tut, besonders während Protesten, können viele Menschen immer noch über Internet-Proxys kommunizieren, die ihren Standort verschleiern.",0.73,,2026-02-27T00:20:17.842643+00:00
336,"More than 6,500 people have been killed in the conflict so far.",In dem Konflikt wurden bereits mehr als 6500 Menschen getötet.,Bisher wurden mehr als 6.500 Menschen in dem Konflikt getötet.,0.0,confidence_no_json;confidence_from_regex,2026-02-27T00:20:21.345436+00:00
337,"Each one of those brands will stand for something quite different in their own communities, and our staff will work with customers under those brands.",Jede dieser Marken wird in ihren eigenen Gemeinden für etwas vollkommen anderes stehen und unsere Mitarbeiter werden unter diesen Marken mit den Kunden arbeiten.,"Jede dieser Marken wird in ihren jeweiligen Gemeinschaften für etwas ganz anderes stehen, und unsere Mitarbeiter werden unter diesen Marken mit den Kunden zusammenarbeiten.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:20:26.491853+00:00
338,"The advice that CDU candidate Kokert gave to his competitors is revealing: ""You have got to go where it hurts, or where the people are: village fetes, Golden Wedding anniversaries, you have to make use of every birthday party.""","Der Rat des CDU-Wahlkämpfers Kokert an seine Mitstreiter ist allerdings auch selbstentlarvend: ""Sie müssen dahin gehen, wo es wehtut, nämlich wo die Menschen sind: Dorffeste, Goldene Hochzeiten, jede Geburtstagsfeier muss genutzt werden"".","Der Rat, den der CDU-Kandidat Kokert seinen Konkurrenten gab, ist aufschlussreich: 'Man muss dorthin gehen, wo es wehtut, oder wo die Leute sind: Dorffeste, Goldene Hochzeiten, man muss jede Geburt",0.73,translation_no_json,2026-02-27T00:20:31.454493+00:00
339,Tourists in Portugal are left terrified as a low-flying military jet flies skims beach,"Touristen in Portugal in Panik versetzt, nachdem ein tieffliegender Militärjet Strand überfliegt","Touristen in Portugal sind verängstigt, als ein tieffliegender Militärjet knapp über den Strand fliegt.",0.9,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:20:36.808340+00:00
340,"If he doesn't make it because of political correctness, that's ok, Trump said.","Falls es für ihn am Ende aus Gründen der politischen Korrektheit nicht reiche, sei das in Ordnung, sagte Trump.","Wenn er es wegen politischer Korrektheit nicht schafft, ist das in Ordnung, sagte Trump.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:20:41.743351+00:00
341,"""I have no clue,"" she said.","""Ich habe keine Ahnung."" sagte sie.",Ich habe keine Ahnung,1.0,translation_no_json;confidence_no_json;confidence_from_regex,2026-02-27T00:20:44.897941+00:00
342,"In addition, some key markets saw ""changed economic climates"", which led to fewer purchases.","Zudem habe es in einigen Kernmärkten durch ""veränderte wirtschaftliche Rahmenbedingungen"" eine Kaufzurückhaltung gegeben.",Zudem erlebten einige SchlÃ¼sselmÃ¤rkte,0.73,translation_no_json,2026-02-27T00:20:48.393225+00:00
343,"Interestingly, they have similar views on infrastructure.",Interessanterweise sind sich beide sehr nahe beim Thema Infrastruktur.,Interessanterweise haben sie ähnliche Ansichten zur Infrastruktur.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:20:53.839066+00:00
344,The EEG levy of 20 percent is now only due when the generators in the steelworks are replaced.,"Erst wenn die Generatoren in den Stahlwerken ersetzt werden, falle eine EEG-Umlage von 20 Prozent an.","Die EEG-Umlage von 20 Prozent wird nun erst fällig, wenn die Generatoren in den Stahlwerken ersetzt werden.",0.73,,2026-02-27T00:20:57.457239+00:00
345,"Officials from the United States Central Command altered intelligence reports to portray a more optimistic picture of the war against the Islamic State in Iraq and Syria than events on the ground warranted, a congressional panel said in a report issued Thursday.","Militärangehörige des United States Central Command veränderten nachrichtendienstliche Informationen, um ein optimistischeres Bild des Krieges gegen den sog. Islamischen Staat im Irak und in Syrien zu zeichnen als es die tatsächlichen Zustände vor Ort erlaubt hätten, meldete ein Untersuchungsausschuss des Kongresses in einem Bericht am Donnerstag.","Beamte des US-Zentralkommandos haben Geheimdienstberichte geändert, um ein optimistischeres Bild des Krieges gegen den Islamischen Staat im Irak und in Syrien zu zeichnen, als es die Ereignisse vor Ort rechtfertigten, so ein Kongressausschuss in einem am Donnerstag veröffentlichten Bericht.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:21:02.421343+00:00
346,The CDU have invited Chancellor Angela Merkel to two mass rallies; Merkel's parliamentary constituency is in the north-east.,Sie hat zweimal Kanzlerin Angela Merkel zu Großkundgebungen eingeladen; Merkel Bundestagswahlkreis liegt im Nordosten.,Die CDU hat Bundeskanzlerin Angela Merkel zu zwei Großkundgebungen eingeladen; Merkels Wahlkreis liegt im Nordosten.,0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:21:08.075200+00:00
347,It's an easy way to occupy your headspace.,"Es ist ein einfacher Weg, sich geistig zu beschäftigen.","Es ist eine einfache Möglichkeit, deinen Kopf zu beschäftigen.",0.0,confidence_no_json;confidence_from_regex,2026-02-27T00:21:12.989379+00:00
348,"Neither want to sign TTP, the trans-Pacific trade agreement.","TPP, das transpazifische Handelsabkommen, wollen beide nicht unterzeichnen.","Keiner will TTP, das transpazifische Handelsabkommen, unterzeichnen.",0.73,,2026-02-27T00:21:16.502061+00:00
349,He never wanted to be in any kind of altercation.,Er wollte nie an irgendeiner Art von Auseinandersetzung teilnehmen.,Er wollte nie in irgendeine Art von Auseinandersetzung geraten.,0.98,,2026-02-27T00:21:20.786801+00:00
350,Silent night: Tips to fight sleep disorders,Erholsame Nacht: Tipps gegen Schlafstörungen,Stille Nacht: Tipps zur Bekämpfung von Schlafstörungen,0.73,,2026-02-27T00:21:23.369962+00:00
351,"With just eight weeks before the first group of doctors are moved onto the new contract, progress needs to be made and time is running out.","Bei nur acht Wochen, die noch verbleiben, bis die erste Gruppe von Ärzten unter den neuen Vertrag fallen, müssen Fortschritte gemacht werden und die Zeit läuft aus.","Mit nur noch acht Wochen, bevor die erste Gruppe von Ärzten auf den neuen Vertrag wechselt, müssen Fortschritte gemacht werden und die Zeit wird knapp.",0.9,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:21:29.373719+00:00
352,"We can bring those brands back up again, so I think the time is right.","Wir können diese Marken wieder lancieren, daher denke ich, dass die Zeit gekommen ist.","Wir können diese Marken wieder aufleben lassen, daher denke ich, dass die Zeit reif ist.",0.95,confidence_no_json;no_confidence_found;confidence_repaired,2026-02-27T00:21:34.647380+00:00
353,Helen Glover and Heather Stanning inspired to rowing victory by coach's cancer battle,Helen Glover und Heather Stanning durch Kampf mit dem Krebs des Trainers zum Rudersieg inspiriert,Helen Glover und Heather Stanning wurden durch den Krebskampf ihres Trainers zu einem Rudersieg inspiriert.,0.73,,2026-02-27T00:21:38.006344+00:00
354,"""It is unacceptable that a country that takes in refugees is also producing them,"" said Toprak.","""Es kann nicht sein, dass ein Staat, der selbst Flüchtlinge aufnimmt, im eigenen Land Flüchtlinge produziert"", sagte Toprak.","Es ist inakzeptabel, dass ein Land, das FlÃ¼chtlinge aufnimmt, diese auch produziert",0.73,translation_no_json,2026-02-27T00:21:41.078307+00:00
355,European manufacturers accuse Chinese steel firms of price dumping.,Europäische Hersteller werfen chinesischen Stahlkonzernen Preisdumping vor.,Europäische Hersteller werfen chinesischen Stahlfirmen Preisdumping vor.,0.73,,2026-02-27T00:21:43.762939+00:00
356,The shop did not have CCTV.,Auch eine Videoüberwachung ist nicht vorhanden.,Das Geschäft hatte keine Überwachungskameras.,0.99,,2026-02-27T00:21:47.114158+00:00
357,It gets better.,Es wird besser.,Es wird besser.,0.99,,2026-02-27T00:21:49.768516+00:00
